season,date,home,away,link,stats_link
2017-18,Sunday 10th September,Celta Vigo,Alaves,https://www.skysports.com/football/celta-vigo-vs-alaves/382574,https://www.skysports.com/football/celta-vigo-vs-alaves/stats/382574
2017-18,Sunday 10th September,Villarreal,Real Betis,https://www.skysports.com/football/villarreal-vs-real-betis/382581,https://www.skysports.com/football/villarreal-vs-real-betis/stats/382581
2017-18,Saturday 9th September,Real Madrid,Levante,https://www.skysports.com/football/real-madrid-vs-levante/382578,https://www.skysports.com/football/real-madrid-vs-levante/stats/382578
2017-18,Saturday 9th September,Valencia,Atletico Madrid,https://www.skysports.com/football/valencia-vs-atletico-madrid/382580,https://www.skysports.com/football/valencia-vs-atletico-madrid/stats/382580
2017-18,Saturday 9th September,Sevilla,Eibar,https://www.skysports.com/football/sevilla-vs-eibar/382579,https://www.skysports.com/football/sevilla-vs-eibar/stats/382579
2017-18,Saturday 9th September,Barcelona,Espanyol,https://www.skysports.com/football/barcelona-vs-espanyol/382573,https://www.skysports.com/football/barcelona-vs-espanyol/stats/382573
2017-18,Friday 8th September,Leganes,Getafe,https://www.skysports.com/football/leganes-vs-getafe/382576,https://www.skysports.com/football/leganes-vs-getafe/stats/382576
2017-18,Sunday 27th August,Eibar,Athletic Bilbao,https://www.skysports.com/football/eibar-vs-athletic-bilbao/382563,https://www.skysports.com/football/eibar-vs-athletic-bilbao/stats/382563
2017-18,Sunday 27th August,Espanyol,Leganes,https://www.skysports.com/football/espanyol-vs-leganes/382564,https://www.skysports.com/football/espanyol-vs-leganes/stats/382564
2017-18,Sunday 27th August,Getafe,Sevilla,https://www.skysports.com/football/getafe-vs-sevilla/382565,https://www.skysports.com/football/getafe-vs-sevilla/stats/382565
2017-18,Sunday 27th August,Real Madrid,Valencia,https://www.skysports.com/football/real-madrid-vs-valencia/382570,https://www.skysports.com/football/real-madrid-vs-valencia/stats/382570
2017-18,Saturday 26th August,Alaves,Barcelona,https://www.skysports.com/football/alaves-vs-barcelona/382562,https://www.skysports.com/football/alaves-vs-barcelona/stats/382562
2017-18,Saturday 26th August,Girona,Malaga,https://www.skysports.com/football/girona-vs-malaga/382566,https://www.skysports.com/football/girona-vs-malaga/stats/382566
2017-18,Saturday 26th August,Levante,Deportivo La Coruna,https://www.skysports.com/football/levante-vs-deportivo-la-coruna/382568,https://www.skysports.com/football/levante-vs-deportivo-la-coruna/stats/382568
2017-18,Saturday 26th August,Las Palmas,Atletico Madrid,https://www.skysports.com/football/las-palmas-vs-atletico-madrid/382567,https://www.skysports.com/football/las-palmas-vs-atletico-madrid/stats/382567
2017-18,Friday 25th August,Real Sociedad,Villarreal,https://www.skysports.com/football/real-sociedad-vs-villarreal/382571,https://www.skysports.com/football/real-sociedad-vs-villarreal/stats/382571
2017-18,Friday 25th August,Real Betis,Celta Vigo,https://www.skysports.com/football/real-betis-vs-celta-vigo/382569,https://www.skysports.com/football/real-betis-vs-celta-vigo/stats/382569
2017-18,Monday 21st August,Levante,Villarreal,https://www.skysports.com/football/levante-vs-villarreal/382558,https://www.skysports.com/football/levante-vs-villarreal/stats/382558
2017-18,Monday 21st August,Malaga,Eibar,https://www.skysports.com/football/malaga-vs-eibar/382559,https://www.skysports.com/football/malaga-vs-eibar/stats/382559
2017-18,Sunday 20th August,Athletic Bilbao,Getafe,https://www.skysports.com/football/athletic-bilbao-vs-getafe/382552,https://www.skysports.com/football/athletic-bilbao-vs-getafe/stats/382552
2017-18,Sunday 20th August,Barcelona,Real Betis,https://www.skysports.com/football/barcelona-vs-real-betis/382553,https://www.skysports.com/football/barcelona-vs-real-betis/stats/382553
2017-18,Sunday 20th August,Deportivo La Coruna,Real Madrid,https://www.skysports.com/football/deportivo-la-coruna-vs-real-madrid/382555,https://www.skysports.com/football/deportivo-la-coruna-vs-real-madrid/stats/382555
2017-18,Saturday 19th August,Celta Vigo,Real Sociedad,https://www.skysports.com/football/celta-vigo-vs-real-sociedad/382554,https://www.skysports.com/football/celta-vigo-vs-real-sociedad/stats/382554
2017-18,Saturday 19th August,Girona,Atletico Madrid,https://www.skysports.com/football/girona-vs-atletico-madrid/382556,https://www.skysports.com/football/girona-vs-atletico-madrid/stats/382556
2017-18,Saturday 19th August,Sevilla,Espanyol,https://www.skysports.com/football/sevilla-vs-espanyol/382560,https://www.skysports.com/football/sevilla-vs-espanyol/stats/382560
2017-18,Friday 18th August,Leganes,Alaves,https://www.skysports.com/football/leganes-vs-alaves/382557,https://www.skysports.com/football/leganes-vs-alaves/stats/382557
2017-18,Friday 18th August,Valencia,Las Palmas,https://www.skysports.com/football/valencia-vs-las-palmas/382561,https://www.skysports.com/football/valencia-vs-las-palmas/stats/382561
2018-19,Sunday 19th May,Real Madrid,Real Betis,https://www.skysports.com/football/real-madrid-vs-real-betis/399681,https://www.skysports.com/football/real-madrid-vs-real-betis/stats/399681
2018-19,Sunday 19th May,Eibar,Barcelona,https://www.skysports.com/football/eibar-vs-barcelona/399676,https://www.skysports.com/football/eibar-vs-barcelona/stats/399676
2018-19,Saturday 18th May,Levante,Atletico Madrid,https://www.skysports.com/football/levante-vs-atletico-madrid/399680,https://www.skysports.com/football/levante-vs-atletico-madrid/stats/399680
2018-19,Saturday 18th May,Espanyol,Real Sociedad,https://www.skysports.com/football/espanyol-vs-real-sociedad/399677,https://www.skysports.com/football/espanyol-vs-real-sociedad/stats/399677
2018-19,Saturday 18th May,Getafe,Villarreal,https://www.skysports.com/football/getafe-vs-villarreal/399678,https://www.skysports.com/football/getafe-vs-villarreal/stats/399678
2018-19,Saturday 18th May,Real Valladolid,Valencia,https://www.skysports.com/football/real-valladolid-vs-valencia/399682,https://www.skysports.com/football/real-valladolid-vs-valencia/stats/399682
2018-19,Saturday 18th May,Sevilla,Athletic Bilbao,https://www.skysports.com/football/sevilla-vs-athletic-bilbao/399683,https://www.skysports.com/football/sevilla-vs-athletic-bilbao/stats/399683
2018-19,Saturday 18th May,Alaves,Girona,https://www.skysports.com/football/alaves-vs-girona/399674,https://www.skysports.com/football/alaves-vs-girona/stats/399674
2018-19,Saturday 18th May,Celta Vigo,Rayo Vallecano,https://www.skysports.com/football/celta-vigo-vs-rayo-vallecano/399675,https://www.skysports.com/football/celta-vigo-vs-rayo-vallecano/stats/399675
2018-19,Saturday 18th May,SD Huesca,Leganes,https://www.skysports.com/football/sd-huesca-vs-leganes/399679,https://www.skysports.com/football/sd-huesca-vs-leganes/stats/399679
2018-19,Sunday 12th May,Athletic Bilbao,Celta Vigo,https://www.skysports.com/football/athletic-bilbao-vs-celta-vigo/399664,https://www.skysports.com/football/athletic-bilbao-vs-celta-vigo/stats/399664
2018-19,Sunday 12th May,Atletico Madrid,Sevilla,https://www.skysports.com/football/atletico-madrid-vs-sevilla/399665,https://www.skysports.com/football/atletico-madrid-vs-sevilla/stats/399665
2018-19,Sunday 12th May,Barcelona,Getafe,https://www.skysports.com/football/barcelona-vs-getafe/399666,https://www.skysports.com/football/barcelona-vs-getafe/stats/399666
2018-19,Sunday 12th May,Girona,Levante,https://www.skysports.com/football/girona-vs-levante/399667,https://www.skysports.com/football/girona-vs-levante/stats/399667
2018-19,Sunday 12th May,Leganes,Espanyol,https://www.skysports.com/football/leganes-vs-espanyol/399668,https://www.skysports.com/football/leganes-vs-espanyol/stats/399668
2018-19,Sunday 12th May,Rayo Vallecano,Real Valladolid,https://www.skysports.com/football/rayo-vallecano-vs-real-valladolid/399669,https://www.skysports.com/football/rayo-vallecano-vs-real-valladolid/stats/399669
2018-19,Sunday 12th May,Real Betis,SD Huesca,https://www.skysports.com/football/real-betis-vs-sd-huesca/399670,https://www.skysports.com/football/real-betis-vs-sd-huesca/stats/399670
2018-19,Sunday 12th May,Real Sociedad,Real Madrid,https://www.skysports.com/football/real-sociedad-vs-real-madrid/399671,https://www.skysports.com/football/real-sociedad-vs-real-madrid/stats/399671
2018-19,Sunday 12th May,Valencia,Alaves,https://www.skysports.com/football/valencia-vs-alaves/399672,https://www.skysports.com/football/valencia-vs-alaves/stats/399672
2018-19,Sunday 12th May,Villarreal,Eibar,https://www.skysports.com/football/villarreal-vs-eibar/399673,https://www.skysports.com/football/villarreal-vs-eibar/stats/399673
2018-19,Sunday 5th May,Getafe,Girona,https://www.skysports.com/football/getafe-vs-girona/399658,https://www.skysports.com/football/getafe-vs-girona/stats/399658
2018-19,Sunday 5th May,Eibar,Real Betis,https://www.skysports.com/football/eibar-vs-real-betis/399656,https://www.skysports.com/football/eibar-vs-real-betis/stats/399656
2018-19,Sunday 5th May,Real Madrid,Villarreal,https://www.skysports.com/football/real-madrid-vs-villarreal/399661,https://www.skysports.com/football/real-madrid-vs-villarreal/stats/399661
2018-19,Sunday 5th May,Real Valladolid,Athletic Bilbao,https://www.skysports.com/football/real-valladolid-vs-athletic-bilbao/399662,https://www.skysports.com/football/real-valladolid-vs-athletic-bilbao/stats/399662
2018-19,Sunday 5th May,SD Huesca,Valencia,https://www.skysports.com/football/sd-huesca-vs-valencia/399659,https://www.skysports.com/football/sd-huesca-vs-valencia/stats/399659
2018-19,Saturday 4th May,Levante,Rayo Vallecano,https://www.skysports.com/football/levante-vs-rayo-vallecano/399660,https://www.skysports.com/football/levante-vs-rayo-vallecano/stats/399660
2018-19,Saturday 4th May,Espanyol,Atletico Madrid,https://www.skysports.com/football/espanyol-vs-atletico-madrid/399657,https://www.skysports.com/football/espanyol-vs-atletico-madrid/stats/399657
2018-19,Saturday 4th May,Alaves,Real Sociedad,https://www.skysports.com/football/alaves-vs-real-sociedad/399654,https://www.skysports.com/football/alaves-vs-real-sociedad/stats/399654
2018-19,Saturday 4th May,Celta Vigo,Barcelona,https://www.skysports.com/football/celta-vigo-vs-barcelona/399655,https://www.skysports.com/football/celta-vigo-vs-barcelona/stats/399655
2018-19,Friday 3rd May,Sevilla,Leganes,https://www.skysports.com/football/sevilla-vs-leganes/399663,https://www.skysports.com/football/sevilla-vs-leganes/stats/399663
2018-19,Monday 29th April,Real Betis,Espanyol,https://www.skysports.com/football/real-betis-vs-espanyol/399650,https://www.skysports.com/football/real-betis-vs-espanyol/stats/399650
2018-19,Sunday 28th April,Valencia,Eibar,https://www.skysports.com/football/valencia-vs-eibar/399652,https://www.skysports.com/football/valencia-vs-eibar/stats/399652
2018-19,Sunday 28th April,Girona,Sevilla,https://www.skysports.com/football/girona-vs-sevilla/399647,https://www.skysports.com/football/girona-vs-sevilla/stats/399647
2018-19,Sunday 28th April,Real Sociedad,Getafe,https://www.skysports.com/football/real-sociedad-vs-getafe/399651,https://www.skysports.com/football/real-sociedad-vs-getafe/stats/399651
2018-19,Sunday 28th April,Villarreal,SD Huesca,https://www.skysports.com/football/villarreal-vs-sd-huesca/399653,https://www.skysports.com/football/villarreal-vs-sd-huesca/stats/399653
2018-19,Sunday 28th April,Rayo Vallecano,Real Madrid,https://www.skysports.com/football/rayo-vallecano-vs-real-madrid/399649,https://www.skysports.com/football/rayo-vallecano-vs-real-madrid/stats/399649
2018-19,Saturday 27th April,Athletic Bilbao,Alaves,https://www.skysports.com/football/athletic-bilbao-vs-alaves/399644,https://www.skysports.com/football/athletic-bilbao-vs-alaves/stats/399644
2018-19,Saturday 27th April,Atletico Madrid,Real Valladolid,https://www.skysports.com/football/atletico-madrid-vs-real-valladolid/399645,https://www.skysports.com/football/atletico-madrid-vs-real-valladolid/stats/399645
2018-19,Saturday 27th April,Leganes,Celta Vigo,https://www.skysports.com/football/leganes-vs-celta-vigo/399648,https://www.skysports.com/football/leganes-vs-celta-vigo/stats/399648
2018-19,Saturday 27th April,Barcelona,Levante,https://www.skysports.com/football/barcelona-vs-levante/399646,https://www.skysports.com/football/barcelona-vs-levante/stats/399646
2018-19,Thursday 25th April,Sevilla,Rayo Vallecano,https://www.skysports.com/football/sevilla-vs-rayo-vallecano/399643,https://www.skysports.com/football/sevilla-vs-rayo-vallecano/stats/399643
2018-19,Thursday 25th April,Real Sociedad,Villarreal,https://www.skysports.com/football/real-sociedad-vs-villarreal/399641,https://www.skysports.com/football/real-sociedad-vs-villarreal/stats/399641
2018-19,Thursday 25th April,Getafe,Real Madrid,https://www.skysports.com/football/getafe-vs-real-madrid/399637,https://www.skysports.com/football/getafe-vs-real-madrid/stats/399637
2018-19,Wednesday 24th April,Atletico Madrid,Valencia,https://www.skysports.com/football/atletico-madrid-vs-valencia/399635,https://www.skysports.com/football/atletico-madrid-vs-valencia/stats/399635
2018-19,Wednesday 24th April,Espanyol,Celta Vigo,https://www.skysports.com/football/espanyol-vs-celta-vigo/399636,https://www.skysports.com/football/espanyol-vs-celta-vigo/stats/399636
2018-19,Wednesday 24th April,Leganes,Athletic Bilbao,https://www.skysports.com/football/leganes-vs-athletic-bilbao/399639,https://www.skysports.com/football/leganes-vs-athletic-bilbao/stats/399639
2018-19,Wednesday 24th April,Levante,Real Betis,https://www.skysports.com/football/levante-vs-real-betis/399640,https://www.skysports.com/football/levante-vs-real-betis/stats/399640
2018-19,Tuesday 23rd April,SD Huesca,Eibar,https://www.skysports.com/football/sd-huesca-vs-eibar/399638,https://www.skysports.com/football/sd-huesca-vs-eibar/stats/399638
2018-19,Tuesday 23rd April,Real Valladolid,Girona,https://www.skysports.com/football/real-valladolid-vs-girona/399642,https://www.skysports.com/football/real-valladolid-vs-girona/stats/399642
2018-19,Tuesday 23rd April,Alaves,Barcelona,https://www.skysports.com/football/alaves-vs-barcelona/399634,https://www.skysports.com/football/alaves-vs-barcelona/stats/399634
2018-19,Sunday 21st April,Levante,Espanyol,https://www.skysports.com/football/levante-vs-espanyol/399629,https://www.skysports.com/football/levante-vs-espanyol/stats/399629
2018-19,Sunday 21st April,Getafe,Sevilla,https://www.skysports.com/football/getafe-vs-sevilla/399628,https://www.skysports.com/football/getafe-vs-sevilla/stats/399628
2018-19,Sunday 21st April,Real Madrid,Athletic Bilbao,https://www.skysports.com/football/real-madrid-vs-athletic-bilbao/399632,https://www.skysports.com/football/real-madrid-vs-athletic-bilbao/stats/399632
2018-19,Sunday 21st April,Villarreal,Leganes,https://www.skysports.com/football/villarreal-vs-leganes/399633,https://www.skysports.com/football/villarreal-vs-leganes/stats/399633
2018-19,Sunday 21st April,Real Betis,Valencia,https://www.skysports.com/football/real-betis-vs-valencia/399631,https://www.skysports.com/football/real-betis-vs-valencia/stats/399631
2018-19,Saturday 20th April,Celta Vigo,Girona,https://www.skysports.com/football/celta-vigo-vs-girona/399626,https://www.skysports.com/football/celta-vigo-vs-girona/stats/399626
2018-19,Saturday 20th April,Eibar,Atletico Madrid,https://www.skysports.com/football/eibar-vs-atletico-madrid/399627,https://www.skysports.com/football/eibar-vs-atletico-madrid/stats/399627
2018-19,Saturday 20th April,Rayo Vallecano,SD Huesca,https://www.skysports.com/football/rayo-vallecano-vs-sd-huesca/399630,https://www.skysports.com/football/rayo-vallecano-vs-sd-huesca/stats/399630
2018-19,Saturday 20th April,Barcelona,Real Sociedad,https://www.skysports.com/football/barcelona-vs-real-sociedad/399625,https://www.skysports.com/football/barcelona-vs-real-sociedad/stats/399625
2018-19,Friday 19th April,Alaves,Real Valladolid,https://www.skysports.com/football/alaves-vs-real-valladolid/399624,https://www.skysports.com/football/alaves-vs-real-valladolid/stats/399624
